#رقم,مشكول,صنف,أصل,جنس,عدد
6133,مُرْنِقٌ,فاعل,أَرْنَقَ,مذكر,مفرد
5350,مُتَرَنِّمٌ,فاعل,تَرَنَّمَ,مذكر,مفرد
6134,مُرَنِّمٌ,فاعل,رَنَّمَ,مذكر,مفرد
332,مُرِنٌّ,فاعل,أَرَنَّ,مذكر,مفرد
333,مُرْهِبٌ,فاعل,أَرْهَبَ,مذكر,مفرد
1986,رَاهِبٌ,فاعل,رَهِبَ,مذكر,مفرد
1987,رُهْبَانٌ,فاعل,,,جمع
1988,رَوَاهِبُ,فاعل,,,جمع
5351,مُتَرَهِّبٌ,فاعل,تَرَهَّبَ,مذكر,مفرد
4790,رَاهِصٌ,فاعل,رَهَصَ,مذكر,مفرد
6135,مُرَهِّطٌ,فاعل,رَهَّطَ,مذكر,مفرد
4791,رَاهِفٌ,فاعل,رَهَفَ,مذكر,مفرد
334,مُرْهِقٌ,فاعل,أَرْهَقَ,مذكر,مفرد
1825,مُرَاهِقٌ,فاعل,رَاهَقَ,مذكر,مفرد
1012,مُتَرَهِّلٌ,فاعل,تَرَهَّلَ,مذكر,مفرد
326,مُرْتَهِنٌ,فاعل,اِرْتَهَنَ,مذكر,مفرد
1991,رَاهِنٌ,فاعل,رَهَنَ,مذكر,مفرد
1992,رَوَاهِنٌ,فاعل,,,جمع
1993,رُهََّانٌ,فاعل,,,جمع
1994,رَهَنَةٌ,فاعل,,,جمع
5320,مُتَرَاهِنٌ,فاعل,تَرَاهَنَ,مذكر,مفرد
6087,مُرَاهِنٌ,فاعل,رَاهَنَ,مذكر,مفرد
1802,رَائِبٌ,فاعل,رَابَ,مذكر,مفرد
1803,رَوَائِبٌ,فاعل,,,جمع
6136,مُرَوِّبٌ,فاعل,رَوَّبَ,مذكر,مفرد
1805,رَائِجٌ,فاعل,رَاجَ,مذكر,مفرد
1806,رَوَائِجٌ,فاعل,,,جمع
145,مُرِيحٌ,فاعل,,مذكر,مفرد
308,مُرْتَاحٌ,فاعل,اِرْتَاحَ,مذكر,مفرد
369,مُسْتَرِيحٌ,فاعل,اِسْتَرَاحَ,مذكر,مفرد
1807,رَائِحٌ,فاعل,رَاحَ,مذكر,مفرد
1808,رَوَائِحٌ,فاعل,,,جمع
1996,مُرَوِّحٌ,فاعل,رَوَّحَ,مذكر,مفرد
5321,مُتَرَاوِحٌ,فاعل,تَرَاوَحَ,مذكر,مفرد
5352,مُتَرَوِّحٌ,فاعل,تَرَوَّحَ,مذكر,مفرد
6088,مُرَاوِحٌ,فاعل,رَاوَحَ,مذكر,مفرد
144,مُرِيدٌ,فاعل,,مذكر,مفرد
1809,رَائِدٌ,فاعل,رادَ,مذكر,مفرد
